id,user_id,comment_id
4691,3,1335
4692,7,1336
4693,3,1336
4694,9,1337
4695,2,1337
4696,6,1337
4697,7,1337
4698,10,1337
4699,8,1338
4700,4,1338
4701,2,1338
4702,10,1338
4703,4,1339
4704,9,1339
4705,7,1339
4706,3,1339
4707,1,1340
4708,10,1340
4709,4,1340
4710,7,1340
4711,4,1341
4712,3,1341
4713,7,1341
4714,10,1341
4715,9,1342
4716,1,1342
4717,8,1342
4718,6,1343
4719,9,1343
4720,3,1343
4721,8,1343
4722,6,1344
4723,10,1344
4724,8,1344
4725,4,1344
4726,9,1344
4727,2,1345
4728,7,1345
4729,8,1345
4730,5,1345
4731,5,1346
4732,2,1346
4733,8,1346
4734,4,1346
4735,10,1347
4736,3,1347
4737,8,1347
4738,7,1347
4739,10,1348
4740,6,1348
4741,1,1348
4742,3,1348
4743,4,1348
4744,9,1349
4745,8,1349
4746,4,1349
4747,1,1349
4748,2,1349
4749,3,1350
4750,7,1350
4751,5,1350
4752,1,1350
4753,8,1351
4754,4,1351
4755,1,1352
4756,7,1352
4757,8,1353
4758,4,1353
4759,8,1354
4760,9,1354
4761,3,1354
4762,1,1355
4763,10,1355
4764,8,1355
4765,4,1356
4766,2,1356
4767,8,1356
4768,3,1356
4769,7,1356
4770,3,1357
4771,5,1357
4772,8,1357
4773,7,1357
4774,9,1357
4775,10,1358
4776,9,1358
4777,2,1358
4778,5,1358
4779,2,1359
4780,9,1359
4781,5,1359
4782,9,1360
4783,6,1360
4784,5,1360
4785,3,1360
4786,7,1361
4787,2,1361
4788,5,1361
4789,7,1362
4790,9,1362
4791,9,1363
4792,6,1363
4793,2,1363
4794,5,1364
4795,8,1364
4796,9,1364
4797,4,1364
4798,2,1365
4799,6,1365
4800,10,1366
4801,8,1366
4802,4,1366
4803,2,1366
4804,6,1366
4805,7,1367
4806,10,1367
4807,8,1368
4808,7,1368
4809,6,1368
4810,4,1368
4811,9,1369
4812,8,1369
4813,7,1369
4814,4,1370
4815,3,1370
4816,6,1370
4817,9,1370
4818,2,1370
4819,5,1371
4820,4,1371
4821,10,1371
4822,6,1371
4823,4,1372
4824,10,1372
4825,1,1372
4826,8,1372
4827,9,1372
4828,5,1373
4829,7,1373
4830,4,1373
4831,2,1373
4832,3,1374
4833,5,1374
4834,10,1374
4835,6,1375
4836,2,1375
4837,4,1375
4838,1,1375
4839,7,1375
4840,9,1376
4841,7,1376
4842,7,1377
4843,9,1377
4844,2,1378
4845,6,1378
4846,3,1378
4847,9,1378
4848,1,1378
4849,10,1379
4850,3,1379
4851,10,1380
4852,3,1380
4853,6,1380
4854,7,1380
4855,9,1381
4856,8,1381
4857,6,1382
4858,1,1382
4859,5,1382
4860,9,1382
4861,6,1383
4862,5,1383
4863,10,1383
4864,3,1384
4865,8,1384
4866,4,1384
4867,6,1384
4868,9,1385
4869,2,1385
4870,4,1385
4871,2,1386
4872,8,1386
4873,7,1386
4874,4,1386
4875,3,1387
4876,2,1387
4877,7,1387
4878,10,1387
4879,1,1387
4880,2,1388
4881,9,1388
4882,7,1388
4883,1,1389
4884,9,1389
4885,6,1389
4886,8,1389
4887,10,1389
4888,9,1390
4889,4,1390
4890,1,1390
4891,6,1391
4892,3,1391
4893,1,1391
4894,2,1391
4895,3,1392
4896,6,1392
4897,2,1392
4898,9,1392
4899,4,1393
4900,7,1393
4901,6,1393
4902,1,1393
4903,1,1394
4904,8,1394
4905,4,1394
4906,9,1394
4907,8,1395
4908,1,1395
4909,7,1395
4910,3,1395
4911,3,1396
4912,8,1396
4913,2,1396
4914,6,1396
4915,9,1397
4916,5,1397
4917,8,1397
4918,3,1398
4919,5,1398
4920,2,1398
4921,4,1398
4922,8,1399
4923,1,1399
4924,4,1400
4925,6,1400
4926,5,1401
4927,9,1401
4928,4,1401
4929,7,1401
4930,9,1402
4931,1,1402
4932,3,1402
4933,8,1402
4934,4,1402
4935,10,1403
4936,5,1403
4937,4,1403
4938,5,1404
4939,8,1404
4940,9,1404
4941,3,1404
4942,2,1405
4943,10,1405
4944,6,1406
4945,1,1406
4946,10,1406
4947,9,1406
4948,2,1406
4949,8,1407
4950,3,1407
4951,1,1407
4952,5,1407
4953,6,1408
4954,1,1408
4955,9,1408
4956,10,1408
4957,7,1408
4958,7,1409
4959,10,1409
4960,3,1409
4961,6,1409
4962,1,1410
4963,9,1410
4964,5,1410
4965,4,1411
4966,6,1411
4967,3,1412
4968,7,1412
4969,2,1412
4970,10,1413
4971,9,1413
4972,4,1413
4973,3,1413
4974,5,1414
4975,2,1414
4976,2,1415
4977,6,1415
4978,3,1415
4979,2,1416
4980,7,1416
4981,6,1417
4982,7,1417
4983,6,1418
4984,9,1418
4985,8,1418
4986,4,1418
4987,2,1418
4988,10,1419
4989,9,1419
4990,7,1419
4991,4,1419
4992,1,1420
4993,10,1420
4994,7,1420
4995,10,1421
4996,7,1421
4997,5,1421
4998,6,1422
4999,9,1422
5000,3,1422
5001,7,1422
5002,10,1422
5003,10,1423
5004,8,1423
5005,3,1423
5006,7,1424
5007,6,1424
5008,1,1424
5009,4,1424
5010,3,1424
5011,6,1425
5012,8,1425
5013,3,1425
5014,2,1425
5015,9,1425
5016,7,1426
5017,3,1426
5018,1,1427
5019,3,1427
5020,7,1427
5021,9,1427
5022,7,1428
5023,4,1428
5024,1,1428
5025,9,1429
5026,8,1429
5027,2,1429
5028,9,1430
5029,10,1430
5030,1,1431
5031,9,1431
5032,7,1431
5033,2,1431
5034,7,1432
5035,8,1432
5036,5,1432
5037,3,1432
5038,9,1432
5039,8,1433
5040,3,1433
5041,1,1433
5042,9,1433
5043,8,1434
5044,7,1434
5045,2,1434
5046,5,1434
5047,3,1435
5048,1,1435
5049,5,1435
5050,4,1436
5051,10,1436
5052,8,1437
5053,10,1437
5054,3,1438
5055,5,1438
5056,4,1438
5057,10,1438
5058,5,1439
5059,1,1439
5060,8,1439
5061,4,1439
5062,1,1440
5063,2,1440
5064,3,1440
5065,4,1440
5066,5,1440
5067,7,1441
5068,6,1441
5069,1,1442
5070,8,1442
5071,2,1442
5072,3,1442
5073,6,1442
5074,6,1443
5075,4,1443
5076,8,1444
5077,3,1444
5078,3,1445
5079,6,1445
5080,6,1446
5081,7,1446
5082,10,1446
5083,5,1446
5084,8,1447
5085,1,1447
5086,8,1448
5087,7,1448
5088,5,1448
5089,10,1448
5090,1,1448
5091,10,1449
5092,8,1449
5093,1,1450
5094,5,1450
5095,9,1450
5096,7,1450
5097,4,1450
5098,8,1451
5099,9,1451
5100,4,1452
5101,6,1452
5102,5,1452
5103,7,1452
5104,3,1453
5105,9,1453
5106,4,1453
5107,1,1453
5108,6,1454
5109,5,1454
5110,3,1454
5111,4,1454
5112,3,1455
5113,1,1455
5114,8,1455
5115,9,1455
5116,4,1455
5117,5,1456
5118,9,1456
5119,6,1457
5120,2,1457
5121,9,1458
5122,10,1458
5123,4,1458
5124,5,1458
5125,6,1458
5126,8,1459
5127,10,1459
5128,6,1459
5129,2,1460
5130,5,1460
5131,8,1461
5132,10,1461
5133,9,1461
5134,4,1461
5135,7,1461
5136,3,1462
5137,6,1462
5138,4,1462
5139,2,1462
5140,7,1462
5141,8,1463
5142,5,1463
5143,2,1463
5144,7,1463
5145,3,1463
5146,6,1464
5147,8,1464
5148,1,1464
5149,5,1464
5150,9,1464
5151,1,1465
5152,2,1465
5153,9,1465
5154,6,1466
5155,8,1466
5156,7,1466
5157,1,1466
5158,10,1466
5159,3,1467
5160,7,1467
5161,9,1467
5162,10,1467
5163,5,1467
5164,8,1468
5165,7,1468
5166,3,1468
5167,1,1469
5168,7,1469
5169,9,1469
5170,4,1470
5171,3,1470
5172,5,1471
5173,3,1471
5174,1,1472
5175,2,1472
5176,10,1472
5177,8,1472
5178,6,1472
5179,6,1473
5180,8,1473
5181,3,1473
5182,7,1474
5183,4,1474
5184,9,1474
5185,9,1475
5186,7,1475
5187,10,1475
5188,8,1475
5189,5,1475
5190,4,1476
5191,6,1476
5192,8,1476
5193,10,1476
5194,9,1476
5195,3,1477
5196,8,1477
5197,2,1478
5198,10,1478
5199,3,1478
5200,1,1478
5201,2,1479
5202,1,1479
5203,3,1480
5204,6,1480
5205,2,1480
5206,7,1480
5207,9,1480
5208,3,1481
5209,1,1481
5210,10,1482
5211,9,1482
5212,1,1482
5213,3,1483
5214,6,1483
5215,1,1484
5216,6,1484
5217,2,1484
5218,5,1484
5219,3,1485
5220,5,1485
5221,7,1485
5222,8,1486
5223,4,1486
5224,2,1486
5225,1,1487
5226,10,1487
5227,6,1488
5228,7,1488
5229,5,1489
5230,6,1489
5231,10,1489
5232,3,1490
5233,7,1490
5234,8,1490
5235,2,1491
5236,9,1491
5237,10,1491
5238,7,1491
5239,6,1491
5240,6,1492
5241,5,1492
5242,7,1492
5243,3,1492
5244,8,1492
5245,10,1493
5246,6,1493
5247,3,1493
5248,7,1493
5249,9,1493
5250,6,1494
5251,10,1494
5252,8,1494
5253,10,1495
5254,9,1495
5255,8,1495
5256,2,1495
5257,4,1495
5258,3,1496
5259,6,1496
5260,5,1496
5261,4,1497
5262,5,1497
5263,8,1497
5264,3,1497
5265,10,1498
5266,9,1498
5267,8,1498
5268,2,1499
5269,4,1499
5270,2,1500
5271,10,1500
5272,4,1500
5273,6,1500
5274,6,1501
5275,10,1501
5276,4,1501
5277,6,1502
5278,8,1502
5279,9,1502
5280,1,1502
5281,1,1503
5282,10,1503
5283,4,1503
5284,3,1503
5285,5,1503
5286,5,1504
5287,2,1504
5288,4,1504
5289,8,1504
5290,7,1504
5291,1,1505
5292,2,1505
5293,3,1505
5294,7,1505
5295,4,1506
5296,9,1506
5297,9,1507
5298,1,1507
5299,4,1507
5300,5,1508
5301,8,1508
5302,10,1508
5303,1,1508
5304,7,1508
5305,4,1509
5306,7,1509
5307,5,1509
5308,6,1509
5309,1,1509
5310,8,1510
5311,9,1510
5312,5,1511
5313,8,1511
5314,2,1511
5315,6,1511
5316,10,1511
5317,6,1512
5318,10,1512
5319,3,1513
5320,10,1513
5321,7,1513
5322,2,1513
5323,2,1514
5324,8,1514
5325,4,1514
5326,3,1515
5327,4,1515
5328,7,1516
5329,1,1516
5330,9,1517
5331,7,1517
5332,5,1517
5333,4,1517
5334,10,1517
5335,9,1518
5336,4,1518
5337,8,1518
5338,3,1518
5339,7,1518
5340,4,1519
5341,2,1519
5342,2,1520
5343,4,1520
5344,4,1521
5345,6,1521
5346,9,1521
5347,10,1521
5348,1,1521
5349,4,1522
5350,1,1522
5351,9,1522
5352,2,1522
5353,6,1522
5354,1,1523
5355,4,1523
5356,10,1523
5357,4,1524
5358,8,1524
5359,5,1524
5360,4,1525
5361,10,1525
5362,1,1525
5363,6,1525
5364,8,1525
5365,10,1526
5366,1,1526
5367,8,1526
5368,5,1526
5369,2,1526
5370,3,1527
5371,5,1527
5372,1,1527
5373,8,1528
5374,7,1528
5375,6,1528
5376,1,1528
5377,3,1529
5378,8,1529
5379,7,1529
5380,1,1529
5381,6,1530
5382,10,1530
5383,9,1530
5384,8,1530
5385,8,1531
5386,3,1531
5387,1,1531
5388,5,1532
5389,3,1532
5390,10,1532
5391,7,1532
5392,1,1532
5393,7,1533
5394,3,1533
5395,5,1533
5396,4,1533
5397,9,1534
5398,7,1534
5399,8,1535
5400,2,1535
5401,3,1535
5402,6,1535
5403,4,1536
5404,9,1536
5405,6,1536
5406,3,1537
5407,7,1537
5408,7,1538
5409,1,1538
5410,6,1538
5411,6,1539
5412,3,1539
5413,1,1539
5414,2,1539
5415,7,1539
5416,5,1540
5417,6,1540
5418,9,1540
5419,4,1540
5420,3,1540
5421,2,1541
5422,9,1541
5423,3,1541
5424,6,1541
5425,8,1541
5426,1,1542
5427,9,1542
5428,6,1542
5429,8,1542
5430,2,1543
5431,6,1543
5432,7,1544
5433,2,1544
5434,9,1544
5435,3,1545
5436,6,1545
5437,8,1545
5438,2,1546
5439,4,1546
5440,3,1546
5441,10,1546
5442,9,1547
5443,7,1547
5444,3,1547
5445,2,1547
5446,9,1548
5447,7,1548
5448,1,1548
5449,4,1548
5450,5,1548
5451,3,1549
5452,7,1549
5453,2,1549
5454,4,1549
5455,10,1550
5456,3,1550
5457,6,1550
5458,4,1551
5459,7,1551
5460,1,1551
5461,8,1551
5462,10,1551
5463,5,1552
5464,7,1552
5465,2,1552
5466,3,1553
5467,8,1553
5468,4,1553
5469,5,1553
5470,7,1554
5471,4,1554
5472,7,1555
5473,1,1555
5474,5,1555
5475,6,1556
5476,3,1556
5477,2,1556
5478,7,1557
5479,6,1557
5480,4,1557
5481,3,1558
5482,6,1558
5483,4,1558
5484,9,1558
5485,7,1559
5486,1,1559
5487,8,1559
5488,9,1559
5489,10,1560
5490,2,1560
5491,5,1560
5492,1,1560
5493,1,1561
5494,4,1561
5495,1,1562
5496,10,1562
5497,3,1562
5498,1,1563
5499,6,1563
5500,4,1563
5501,6,1564
5502,9,1564
5503,7,1564
5504,1,1564
5505,4,1564
5506,6,1565
5507,4,1565
5508,10,1565
5509,9,1565
5510,3,1565
5511,2,1566
5512,1,1566
5513,7,1566
5514,5,1566
5515,4,1566
5516,9,1567
5517,7,1567
5518,2,1568
5519,1,1568
5520,5,1568
5521,10,1569
5522,8,1569
5523,2,1569
5524,7,1570
5525,8,1570
5526,9,1570
5527,10,1571
5528,1,1571
5529,8,1571
5530,9,1571
5531,6,1572
5532,8,1572
5533,10,1572
5534,3,1572
5535,1,1572
5536,5,1573
5537,7,1573
5538,4,1574
5539,3,1574
5540,1,1575
5541,2,1575
5542,3,1575
5543,7,1575
5544,2,1576
5545,3,1576
5546,8,1576
5547,9,1576
5548,4,1577
5549,3,1577
5550,2,1578
5551,1,1578
5552,3,1578
5553,7,1578
5554,1,1579
5555,5,1579
5556,6,1580
5557,5,1580
5558,2,1580
5559,4,1580
5560,3,1581
5561,7,1581
5562,5,1581
5563,7,1582
5564,6,1582
5565,3,1582
5566,1,1583
5567,6,1583
5568,9,1583
5569,7,1584
5570,3,1584
5571,4,1584
5572,1,1584
5573,8,1584
5574,6,1585
5575,8,1585
5576,1,1585
5577,3,1585
5578,2,1585
5579,2,1586
5580,5,1586
5581,2,1587
5582,5,1587
5583,9,1588
5584,4,1588
5585,5,1588
5586,5,1589
5587,9,1589
5588,9,1590
5589,10,1590
5590,1,1590
5591,4,1591
5592,6,1591
5593,2,1592
5594,9,1592
5595,8,1592
5596,4,1592
5597,10,1593
5598,7,1593
5599,3,1593
5600,9,1593
5601,9,1594
5602,7,1594
5603,9,1595
5604,6,1595
5605,3,1595
5606,4,1595
5607,10,1595
5608,7,1596
5609,5,1596
5610,9,1596
5611,4,1596
5612,8,1596
5613,7,1597
5614,6,1597
5615,3,1598
5616,1,1598
5617,4,1598
5618,10,1598
5619,4,1599
5620,6,1599
5621,3,1599
5622,2,1599
5623,5,1599
5624,1,1600
5625,10,1600
5626,7,1600
5627,5,1600
5628,3,1600
5629,10,1601
5630,2,1601
5631,2,1602
5632,10,1602
5633,10,1603
5634,5,1603
5635,7,1603
5636,2,1603
5637,6,1603
5638,9,1604
5639,5,1604
5640,8,1604
5641,3,1605
5642,6,1605
5643,1,1606
5644,7,1606
5645,6,1607
5646,4,1607
5647,5,1607
5648,1,1607
5649,9,1608
5650,6,1608
5651,2,1608
5652,10,1608
5653,5,1608
5654,2,1609
5655,7,1609
5656,6,1609
5657,4,1609
5658,8,1609
5659,10,1610
5660,3,1610
5661,4,1610
5662,2,1610
5663,5,1610
5664,6,1611
5665,4,1611
5666,5,1611
5667,5,1612
5668,8,1612
5669,3,1613
5670,8,1613
5671,10,1614
5672,1,1614
5673,9,1614
5674,4,1614
5675,8,1615
5676,2,1615
5677,6,1615
5678,3,1615
5679,7,1616
5680,10,1616
5681,2,1617
5682,7,1617
5683,4,1617
5684,10,1617
5685,8,1617
5686,5,1618
5687,3,1618
5688,4,1619
5689,9,1619
5690,2,1619
5691,5,1619
5692,6,1620
5693,5,1620
5694,7,1620
5695,1,1620
5696,7,1621
5697,2,1621
5698,8,1621
5699,6,1621
5700,3,1621
5701,2,1622
5702,9,1622
5703,10,1622
5704,7,1623
5705,4,1623
5706,1,1624
5707,8,1624
5708,10,1625
5709,9,1625
5710,1,1625
5711,6,1625
5712,9,1626
5713,6,1626
5714,5,1626
5715,10,1626
5716,4,1627
5717,3,1627
5718,1,1628
5719,4,1628
5720,3,1628
5721,8,1628
5722,7,1628
5723,5,1629
5724,2,1629
5725,1,1629
5726,8,1629
5727,10,1629
5728,2,1630
5729,8,1630
5730,3,1630
5731,6,1631
5732,9,1631
5733,7,1631
5734,6,1632
5735,10,1632
5736,7,1632
5737,7,1633
5738,4,1633
5739,9,1634
5740,5,1634
5741,7,1634
5742,4,1634
5743,8,1635
5744,4,1635
5745,10,1635
5746,7,1635
5747,4,1636
5748,5,1636
5749,10,1636
5750,7,1636
5751,3,1636
5752,7,1637
5753,2,1637
5754,3,1638
5755,9,1638
5756,1,1638
5757,7,1638
5758,5,1638
5759,9,1639
5760,3,1639
5761,8,1639
5762,10,1640
5763,8,1640
5764,9,1640
5765,1,1640
5766,4,1641
5767,2,1641
5768,8,1641
5769,10,1642
5770,4,1642
5771,6,1642
5772,2,1642
5773,10,1643
5774,8,1643
5775,7,1643
5776,1,1644
5777,6,1644
5778,5,1644
5779,7,1644
5780,3,1644
5781,4,1645
5782,2,1645
5783,8,1645
5784,10,1645
5785,9,1645
5786,7,1646
5787,3,1646
5788,10,1646
5789,5,1646
5790,8,1646
5791,10,1647
5792,6,1647
5793,5,1647
5794,4,1648
5795,3,1648
5796,1,1649
5797,8,1649
5798,6,1650
5799,10,1650
5800,8,1650
5801,9,1650
5802,9,1651
5803,8,1651
5804,7,1651
5805,7,1652
5806,9,1652
5807,3,1652
5808,1,1652
5809,9,1653
5810,5,1653
5811,7,1653
5812,10,1653
5813,4,1654
5814,8,1654
5815,7,1654
5816,3,1654
5817,1,1654
5818,10,1655
5819,2,1655
5820,6,1655
5821,3,1655
5822,3,1656
5823,5,1656
5824,6,1656
5825,5,1657
5826,1,1657
5827,3,1657
5828,8,1657
5829,4,1657
5830,10,1658
5831,9,1658
5832,4,1658
5833,7,1658
5834,10,1659
5835,7,1659
5836,1,1660
5837,9,1660
5838,2,1660
5839,8,1660
5840,5,1660
5841,7,1661
5842,8,1661
5843,1,1661
5844,5,1661
5845,4,1661
5846,5,1662
5847,4,1662
5848,7,1662
5849,6,1663
5850,8,1663
5851,10,1663
5852,1,1663
5853,9,1664
5854,6,1664
5855,8,1664
5856,3,1664
5857,2,1664
5858,8,1665
5859,2,1665
5860,7,1665
5861,9,1665
5862,9,1666
5863,10,1666
5864,7,1667
5865,8,1667
5866,3,1667
5867,8,1668
5868,5,1668
5869,3,1668
5870,10,1669
5871,6,1669
5872,5,1669
5873,7,1670
5874,5,1670
5875,6,1671
5876,4,1671
5877,7,1671
5878,8,1671
5879,5,1671
5880,6,1672
5881,10,1672
5882,3,1673
5883,2,1673
5884,6,1673
5885,4,1673
5886,10,1673
5887,10,1674
5888,2,1674
5889,4,1674
5890,10,1675
5891,6,1675
5892,5,1676
5893,6,1676
5894,1,1676
5895,9,1677
5896,2,1677
5897,3,1677
5898,4,1678
5899,7,1678
5900,10,1678
5901,2,1678
5902,8,1678
5903,3,1679
5904,2,1679
5905,7,1679
5906,9,1680
5907,7,1680
5908,4,1680
5909,3,1680
5910,1,1680
5911,9,1681
5912,2,1681
5913,7,1681
5914,2,1682
5915,4,1682
5916,9,1682
5917,6,1682
5918,5,1682
5919,2,1683
5920,4,1683
5921,3,1683
5922,7,1684
5923,10,1684
5924,5,1684
5925,9,1685
5926,8,1685
5927,5,1685
5928,10,1686
5929,1,1686
5930,2,1687
5931,8,1687
5932,3,1687
5933,3,1688
5934,1,1688
5935,10,1688
5936,10,1689
5937,3,1689
5938,8,1689
5939,1,1689
5940,9,1689
5941,10,1690
5942,4,1690
5943,7,1690
5944,1,1690
5945,8,1691
5946,10,1691
5947,3,1691
5948,8,1692
5949,10,1692
5950,7,1692
5951,6,1693
5952,4,1693
5953,1,1694
5954,7,1694
5955,9,1694
5956,2,1694
5957,6,1694
5958,7,1695
5959,3,1695
5960,4,1695
5961,5,1696
5962,6,1696
5963,5,1697
5964,9,1697
5965,8,1697
5966,7,1697
5967,5,1698
5968,4,1698
5969,7,1698
5970,9,1698
5971,10,1699
5972,5,1699
5973,8,1699
5974,3,1699
5975,8,1700
5976,1,1700
5977,6,1700
5978,8,1701
5979,6,1701
5980,2,1701
5981,9,1701
5982,4,1702
5983,2,1702
5984,7,1703
5985,8,1703
5986,1,1703
5987,3,1704
5988,10,1704
5989,4,1704
5990,9,1705
5991,7,1705
5992,8,1705
5993,6,1705
5994,4,1705
5995,1,1706
5996,2,1706
5997,5,1707
5998,8,1707
5999,4,1707
6000,6,1707
6001,9,1707
6002,4,1708
6003,8,1708
6004,6,1708
6005,1,1709
6006,2,1709
6007,4,1709
6008,9,1710
6009,1,1710
6010,2,1710
6011,7,1710
6012,4,1711
6013,8,1711
6014,1,1711
6015,2,1711
6016,8,1712
6017,10,1712
6018,3,1712
6019,10,1713
6020,3,1713
6021,6,1713
6022,5,1713
6023,7,1713
6024,3,1714
6025,4,1714
6026,1,1714
6027,5,1714
6028,8,1714
6029,5,1715
6030,6,1715
6031,7,1716
6032,4,1716
6033,5,1716
6034,3,1716
6035,9,1716
6036,7,1717
6037,3,1717
6038,9,1717
6039,5,1717
6040,1,1718
6041,7,1718
6042,3,1718
6043,4,1719
6044,7,1719
6045,5,1719
6046,8,1719
6047,3,1719
6048,3,1720
6049,1,1720
6050,2,1720
6051,10,1720
6052,4,1720
6053,1,1721
6054,6,1721
6055,5,1721
6056,8,1721
6057,4,1721
6058,8,1722
6059,10,1722
6060,3,1722
6061,1,1722
6062,4,1722
6063,5,1723
6064,7,1723
6065,9,1724
6066,5,1724
6067,8,1724
6068,1,1724
6069,6,1724
6070,7,1725
6071,5,1725
6072,1,1725
6073,8,1725
6074,6,1726
6075,3,1726
6076,9,1726
6077,7,1726
6078,10,1726
6079,10,1727
6080,1,1727
6081,6,1728
6082,2,1728
6083,4,1729
6084,10,1729
6085,5,1729
6086,8,1729
6087,3,1729
6088,9,1730
6089,6,1730
6090,3,1730
6091,4,1730
6092,9,1731
6093,2,1731
6094,6,1732
6095,9,1732
6096,10,1732
6097,8,1732
6098,3,1733
6099,6,1733
6100,9,1734
6101,6,1734
6102,8,1734
6103,5,1734
6104,10,1735
6105,6,1735
6106,4,1735
6107,2,1736
6108,1,1736
6109,3,1736
6110,10,1736
6111,9,1736
6112,4,1737
6113,6,1737
6114,9,1737
6115,7,1738
6116,3,1738
6117,8,1738
6118,5,1739
6119,8,1739
6120,6,1739
6121,2,1739
6122,1,1740
6123,4,1740
6124,3,1741
6125,4,1741
6126,5,1742
6127,3,1742
6128,7,1743
6129,8,1743
6130,6,1743
6131,3,1743
6132,9,1744
6133,8,1744
6134,2,1744
6135,3,1744
6136,1,1745
6137,5,1745
6138,8,1745
6139,6,1745
6140,9,1746
6141,1,1746
6142,6,1746
6143,7,1746
6144,1,1747
6145,5,1747
6146,2,1747
6147,10,1747
6148,7,1747
6149,3,1748
6150,10,1748
6151,5,1748
6152,9,1749
6153,1,1749
6154,3,1749
6155,4,1750
6156,1,1750
6157,5,1750
6158,7,1750
6159,5,1751
6160,4,1751
6161,4,1752
6162,8,1752
6163,2,1752
6164,5,1752
6165,3,1752
6166,4,1753
6167,6,1753
6168,3,1753
6169,10,1753
6170,1,1753
6171,7,1754
6172,4,1754
6173,1,1754
6174,9,1754
6175,7,1755
6176,6,1755
6177,10,1756
6178,7,1756
6179,3,1756
6180,6,1756
6181,5,1757
6182,3,1757
6183,8,1757
6184,4,1757
6185,3,1758
6186,4,1758
6187,1,1758
6188,6,1759
6189,2,1759
6190,4,1760
6191,1,1760
6192,8,1760
6193,2,1760
6194,9,1760
6195,2,1761
6196,6,1761
6197,10,1762
6198,1,1762
6199,6,1762
6200,9,1762
6201,7,1763
6202,2,1763
6203,6,1764
6204,8,1764
6205,8,1765
6206,10,1765
6207,1,1765
6208,7,1765
6209,3,1766
6210,2,1766
6211,1,1766
6212,8,1767
6213,6,1767
6214,10,1768
6215,2,1768
6216,3,1768
6217,9,1768
6218,2,1769
6219,4,1769
6220,8,1769
6221,9,1769
6222,6,1769
6223,6,1770
6224,2,1770
6225,3,1771
6226,10,1771
6227,10,1772
6228,3,1772
6229,6,1772
6230,2,1772
6231,9,1772
6232,8,1773
6233,7,1773
6234,2,1773
6235,9,1773
6236,4,1774
6237,3,1774
6238,2,1774
6239,6,1775
6240,8,1775
6241,1,1775
6242,4,1776
6243,10,1776
6244,4,1777
6245,8,1777
6246,5,1777
6247,4,1778
6248,1,1778
6249,6,1778
6250,5,1778
6251,1,1779
6252,5,1779
6253,10,1779
6254,7,1779
6255,7,1780
6256,9,1780
6257,6,1780
6258,5,1780
6259,2,1781
6260,8,1781
6261,1,1781
6262,4,1781
6263,10,1782
6264,6,1782
6265,7,1782
6266,3,1782
6267,4,1782
6268,7,1783
6269,5,1783
6270,2,1783
6271,3,1783
6272,1,1783
6273,3,1784
6274,8,1784
6275,7,1784
6276,2,1785
6277,1,1785
6278,8,1785
6279,10,1786
6280,6,1786
6281,3,1786
6282,3,1787
6283,1,1787
6284,9,1787
6285,5,1787
6286,2,1787
6287,5,1788
6288,8,1788
6289,6,1788
6290,7,1788
6291,10,1789
6292,1,1789
6293,2,1790
6294,5,1790
6295,1,1790
6296,4,1790
6297,6,1790
6298,8,1791
6299,6,1791
6300,9,1791
6301,9,1792
6302,2,1792
6303,4,1792
6304,1,1792
6305,9,1793
6306,2,1793
6307,4,1793
6308,5,1793
6309,4,1794
6310,10,1794
6311,8,1794
6312,9,1794
6313,6,1794
6314,7,1795
6315,2,1795
6316,9,1795
6317,3,1796
6318,4,1796
6319,6,1796
6320,7,1797
6321,1,1797
6322,2,1797
6323,8,1797
6324,3,1797
6325,9,1798
6326,4,1798
6327,1,1798
6328,3,1799
6329,2,1799
6330,3,1800
6331,10,1800
6332,4,1801
6333,5,1801
6334,2,1802
6335,1,1802
6336,4,1802
6337,3,1802
6338,7,1803
6339,6,1803
6340,10,1803
6341,3,1803
6342,1,1803
6343,10,1804
6344,4,1804
6345,6,1804
6346,3,1804
6347,10,1805
6348,2,1805
6349,9,1805
6350,4,1805
6351,6,1805
6352,3,1806
6353,9,1806
6354,5,1806
6355,8,1806
6356,6,1807
6357,5,1807
6358,3,1807
6359,9,1807
6360,2,1808
6361,6,1808
6362,1,1808
6363,7,1808
6364,2,1809
6365,10,1809
6366,7,1809
6367,5,1809
6368,10,1810
6369,1,1810
6370,2,1810
6371,4,1810
6372,7,1811
6373,8,1811
6374,7,1812
6375,9,1812
6376,4,1812
6377,5,1812
6378,9,1813
6379,7,1813
6380,5,1813
6381,3,1813
6382,6,1813
6383,4,1814
6384,8,1814
6385,7,1814
6386,2,1814
6387,4,1815
6388,2,1815
6389,7,1816
6390,9,1816
6391,3,1817
6392,1,1817
6393,2,1818
6394,1,1818
6395,4,1818
6396,7,1819
6397,3,1819
6398,1,1819
6399,2,1819
6400,7,1820
6401,10,1820
6402,2,1820
6403,6,1820
6404,1,1821
6405,4,1821
6406,4,1822
6407,3,1822
6408,5,1822
6409,2,1822
6410,6,1822
6411,5,1823
6412,1,1823
6413,7,1823
6414,4,1824
6415,10,1824
6416,2,1824
6417,6,1824
6418,3,1824
6419,8,1825
6420,9,1825
6421,4,1825
6422,3,1826
6423,10,1826
6424,9,1826
6425,10,1827
6426,4,1827
6427,5,1827
6428,2,1828
6429,10,1828
6430,7,1828
6431,3,1828
6432,1,1828
6433,10,1829
6434,2,1829
6435,6,1830
6436,7,1830
6437,1,1830
6438,8,1831
