id,user_id,post_id
5008,4,1431
5009,10,1431
5010,3,1431
5011,9,1431
5012,4,1432
5013,10,1432
5014,9,1432
5015,5,1432
5016,2,1432
5017,3,1433
5018,2,1433
5019,7,1433
5020,7,1434
5021,4,1434
5022,2,1434
5023,1,1434
5024,2,1435
5025,8,1435
5026,3,1435
5027,6,1435
5028,10,1435
5029,2,1436
5030,5,1436
5031,1,1436
5032,8,1436
5033,8,1437
5034,6,1437
5035,7,1437
5036,8,1438
5037,4,1438
5038,5,1438
5039,5,1439
5040,4,1439
5041,9,1440
5042,4,1440
5043,3,1441
5044,6,1441
5045,3,1442
5046,7,1442
5047,2,1442
5048,9,1442
5049,4,1443
5050,6,1443
5051,3,1443
5052,2,1443
5053,8,1443
5054,5,1444
5055,10,1444
5056,3,1444
5057,1,1444
5058,8,1445
5059,9,1445
5060,4,1445
5061,6,1445
5062,10,1445
5063,7,1446
5064,5,1446
5065,3,1446
5066,6,1447
5067,7,1447
5068,3,1447
5069,10,1447
5070,4,1447
5071,10,1448
5072,2,1448
5073,3,1448
5074,7,1449
5075,4,1449
5076,5,1449
5077,1,1450
5078,3,1450
5079,7,1450
5080,8,1451
5081,3,1451
5082,10,1451
5083,1,1451
5084,5,1452
5085,8,1452
5086,9,1452
5087,3,1453
5088,1,1453
5089,9,1453
5090,10,1453
5091,7,1453
5092,5,1454
5093,7,1454
5094,9,1455
5095,10,1455
5096,8,1455
5097,2,1455
5098,3,1456
5099,1,1456
5100,10,1456
5101,6,1457
5102,9,1457
5103,4,1457
5104,3,1457
5105,8,1457
5106,4,1458
5107,5,1458
5108,2,1459
5109,1,1459
5110,5,1459
5111,5,1460
5112,7,1460
5113,3,1461
5114,10,1461
5115,9,1461
5116,6,1462
5117,9,1462
5118,10,1462
5119,4,1462
5120,5,1462
5121,7,1463
5122,9,1463
5123,2,1463
5124,3,1463
5125,5,1463
5126,8,1464
5127,3,1464
5128,4,1464
5129,1,1464
5130,5,1465
5131,3,1465
5132,6,1465
5133,9,1465
5134,7,1466
5135,2,1466
5136,10,1466
5137,1,1466
5138,3,1467
5139,6,1467
5140,5,1467
5141,10,1467
5142,7,1467
5143,9,1468
5144,8,1468
5145,10,1468
5146,1,1468
5147,3,1468
5148,6,1469
5149,5,1469
5150,3,1469
5151,2,1469
5152,9,1469
5153,1,1470
5154,8,1470
5155,10,1471
5156,8,1471
5157,3,1471
5158,1,1471
5159,2,1471
5160,1,1472
5161,9,1472
5162,10,1472
5163,5,1472
5164,3,1472
5165,3,1473
5166,8,1473
5167,9,1473
5168,2,1474
5169,8,1474
5170,4,1474
5171,5,1474
5172,9,1474
5173,4,1475
5174,5,1475
5175,9,1475
5176,10,1475
5177,2,1476
5178,7,1476
5179,4,1476
5180,4,1477
5181,7,1477
5182,10,1477
5183,5,1477
5184,10,1478
5185,9,1478
5186,1,1478
5187,3,1478
5188,8,1479
5189,2,1479
5190,3,1480
5191,5,1480
5192,10,1480
5193,4,1481
5194,9,1481
5195,10,1481
5196,8,1481
5197,10,1482
5198,1,1482
5199,7,1482
5200,3,1482
5201,3,1483
5202,4,1483
5203,7,1484
5204,10,1484
5205,1,1485
5206,9,1485
5207,5,1485
5208,2,1485
5209,6,1486
5210,1,1486
5211,5,1486
5212,4,1486
5213,5,1487
5214,7,1487
5215,2,1487
5216,9,1487
5217,8,1488
5218,5,1488
5219,8,1489
5220,9,1489
5221,2,1489
5222,4,1489
5223,3,1489
5224,10,1490
5225,6,1490
5226,5,1491
5227,10,1491
5228,3,1492
5229,8,1492
5230,4,1493
5231,10,1493
5232,2,1493
5233,3,1494
5234,6,1494
5235,2,1495
5236,5,1495
5237,9,1495
5238,4,1495
5239,7,1495
5240,10,1496
5241,2,1496
5242,8,1496
5243,7,1497
5244,4,1497
5245,10,1497
5246,8,1497
5247,9,1498
5248,7,1498
5249,10,1498
5250,2,1498
5251,3,1498
5252,5,1499
5253,3,1499
5254,4,1499
5255,10,1500
5256,8,1500
5257,7,1500
5258,4,1500
5259,7,1501
5260,6,1501
5261,10,1501
5262,4,1502
5263,3,1502
5264,9,1502
5265,7,1502
5266,2,1502
5267,3,1503
5268,6,1503
5269,5,1503
5270,8,1503
5271,9,1503
5272,7,1504
5273,1,1504
5274,2,1504
5275,5,1505
5276,4,1505
5277,10,1505
5278,7,1506
5279,1,1506
5280,2,1506
5281,10,1507
5282,3,1507
5283,1,1507
5284,2,1507
5285,7,1507
5286,9,1508
5287,2,1508
5288,4,1508
5289,9,1509
5290,10,1509
5291,1,1509
5292,2,1509
5293,8,1509
5294,8,1510
5295,6,1510
5296,2,1510
5297,1,1511
5298,2,1511
5299,6,1511
5300,7,1511
5301,8,1511
5302,2,1512
5303,1,1512
5304,9,1513
5305,8,1513
5306,3,1514
5307,9,1514
5308,10,1514
5309,8,1514
5310,7,1515
5311,4,1515
5312,8,1515
5313,6,1515
5314,9,1515
5315,6,1516
5316,3,1516
5317,8,1516
5318,5,1516
5319,2,1517
5320,9,1517
5321,1,1517
5322,5,1517
5323,8,1517
5324,7,1518
5325,3,1518
5326,4,1518
5327,6,1519
5328,4,1519
5329,8,1520
5330,9,1520
5331,7,1520
5332,3,1520
5333,4,1520
5334,6,1521
5335,1,1521
5336,7,1522
5337,3,1522
5338,6,1522
5339,4,1522
5340,7,1523
5341,2,1523
5342,8,1523
5343,10,1523
5344,5,1524
5345,3,1524
5346,9,1524
5347,6,1524
5348,10,1524
5349,9,1525
5350,4,1525
5351,1,1525
5352,7,1525
5353,6,1525
5354,10,1526
5355,6,1526
5356,5,1526
5357,7,1526
5358,7,1527
5359,6,1527
5360,5,1527
5361,3,1528
5362,5,1528
5363,6,1528
5364,10,1528
5365,2,1528
5366,9,1529
5367,5,1529
5368,3,1530
5369,1,1530
5370,7,1531
5371,1,1531
5372,6,1532
5373,2,1532
5374,3,1533
5375,1,1533
5376,9,1533
5377,10,1533
5378,8,1533
5379,5,1534
5380,3,1534
5381,6,1534
5382,10,1535
5383,9,1535
5384,6,1535
5385,8,1536
5386,5,1536
5387,2,1536
5388,5,1537
5389,10,1537
5390,7,1537
5391,7,1538
5392,6,1538
5393,9,1538
5394,5,1539
5395,7,1539
5396,10,1539
5397,9,1539
5398,3,1539
5399,1,1540
5400,3,1540
5401,8,1541
5402,2,1541
5403,9,1541
5404,4,1541
5405,5,1541
5406,6,1542
5407,10,1542
5408,8,1542
5409,3,1543
5410,5,1543
5411,8,1543
5412,7,1544
5413,3,1544
5414,6,1544
5415,9,1544
5416,1,1545
5417,10,1545
5418,3,1545
5419,3,1546
5420,2,1546
5421,3,1547
5422,1,1547
5423,7,1547
5424,9,1548
5425,7,1548
5426,4,1548
5427,3,1549
5428,10,1549
5429,7,1549
5430,8,1549
5431,6,1550
5432,9,1550
5433,2,1550
5434,9,1551
5435,7,1551
5436,6,1551
5437,3,1551
5438,10,1551
5439,4,1552
5440,2,1552
5441,7,1552
5442,3,1552
5443,9,1552
5444,9,1553
5445,2,1553
5446,1,1553
5447,10,1553
5448,7,1553
5449,2,1554
5450,9,1554
5451,8,1554
5452,6,1555
5453,4,1555
5454,1,1555
5455,10,1555
5456,7,1556
5457,3,1556
5458,9,1556
5459,10,1556
5460,5,1557
5461,3,1557
5462,2,1557
5463,8,1557
5464,9,1557
5465,5,1558
5466,3,1558
5467,4,1558
5468,7,1558
5469,4,1559
5470,5,1559
5471,2,1559
5472,6,1559
5473,9,1559
5474,7,1560
5475,8,1560
5476,10,1560
5477,9,1561
5478,4,1561
5479,7,1561
5480,2,1561
5481,4,1562
5482,10,1562
5483,9,1562
5484,3,1563
5485,1,1563
5486,9,1564
5487,1,1564
5488,5,1564
5489,1,1565
5490,10,1565
5491,4,1565
5492,5,1565
5493,7,1566
5494,2,1566
5495,9,1566
5496,1,1566
5497,1,1567
5498,8,1567
5499,2,1567
5500,2,1568
5501,6,1568
5502,4,1568
5503,2,1569
5504,7,1569
5505,5,1569
5506,6,1569
5507,6,1570
5508,4,1570
5509,10,1571
5510,8,1571
5511,9,1571
5512,5,1571
5513,8,1572
5514,7,1572
5515,2,1572
5516,10,1572
5517,9,1572
5518,1,1573
5519,10,1573
5520,5,1574
5521,8,1574
5522,3,1574
5523,1,1575
5524,5,1575
5525,9,1575
5526,2,1576
5527,9,1576
5528,1,1577
5529,2,1577
5530,5,1577
5531,4,1577
5532,10,1577
5533,4,1578
5534,1,1578
5535,6,1578
5536,9,1578
5537,8,1579
5538,2,1579
5539,3,1579
5540,7,1579
5541,9,1579
5542,7,1580
5543,4,1580
5544,5,1580
5545,8,1580
5546,7,1581
5547,4,1581
5548,6,1581
5549,1,1581
5550,5,1581
5551,5,1582
5552,3,1582
5553,9,1582
5554,8,1582
5555,7,1582
5556,2,1583
5557,1,1583
5558,8,1584
5559,1,1584
5560,2,1584
5561,3,1584
5562,6,1585
5563,2,1585
5564,7,1585
5565,4,1585
5566,1,1585
5567,1,1586
5568,5,1586
5569,6,1586
5570,7,1587
5571,5,1587
5572,6,1587
5573,10,1587
5574,6,1588
5575,9,1588
5576,2,1588
5577,8,1589
5578,10,1589
5579,3,1589
5580,5,1589
5581,2,1589
5582,7,1590
5583,1,1590
5584,5,1591
5585,1,1591
5586,9,1591
5587,8,1591
5588,9,1592
5589,1,1592
5590,5,1593
5591,8,1593
5592,7,1593
5593,6,1593
5594,5,1594
5595,10,1594
5596,8,1594
5597,9,1594
5598,10,1595
5599,6,1595
5600,9,1595
5601,7,1595
5602,2,1595
5603,4,1596
5604,10,1596
5605,6,1596
5606,5,1597
5607,4,1597
5608,8,1598
5609,7,1598
5610,6,1598
5611,10,1598
5612,7,1599
5613,5,1599
5614,3,1599
5615,8,1599
5616,6,1600
5617,8,1600
5618,1,1600
5619,4,1600
5620,7,1600
5621,3,1601
5622,4,1601
5623,8,1601
5624,10,1602
5625,7,1602
5626,5,1602
5627,3,1603
5628,7,1603
5629,10,1603
5630,2,1603
5631,9,1604
5632,4,1604
5633,5,1604
5634,5,1605
5635,9,1605
5636,10,1605
5637,2,1606
5638,5,1606
5639,8,1606
5640,7,1606
5641,1,1606
5642,9,1607
5643,5,1607
5644,8,1607
5645,4,1607
5646,9,1608
5647,7,1608
5648,10,1608
5649,3,1608
5650,9,1609
5651,7,1609
5652,6,1609
5653,5,1609
5654,1,1610
5655,9,1610
5656,8,1610
5657,2,1611
5658,9,1611
5659,1,1611
5660,4,1612
5661,2,1612
5662,9,1612
5663,10,1612
5664,4,1613
5665,6,1613
5666,1,1613
5667,6,1614
5668,7,1614
5669,10,1614
5670,5,1614
5671,2,1614
5672,5,1615
5673,8,1615
5674,9,1615
5675,3,1615
5676,2,1615
5677,2,1616
5678,5,1616
5679,9,1616
5680,7,1616
5681,3,1617
5682,4,1617
5683,2,1617
5684,5,1617
5685,3,1618
5686,2,1618
5687,8,1618
5688,1,1619
5689,9,1619
5690,7,1619
5691,3,1619
5692,10,1619
5693,6,1620
5694,1,1620
5695,1,1621
5696,2,1621
5697,5,1621
5698,8,1621
5699,1,1622
5700,2,1622
5701,4,1622
5702,10,1622
5703,3,1622
5704,2,1623
5705,10,1623
5706,5,1623
5707,1,1624
5708,5,1624
5709,6,1624
5710,7,1624
5711,2,1624
5712,2,1625
5713,3,1625
5714,4,1626
5715,8,1626
5716,10,1626
5717,7,1627
5718,6,1627
5719,5,1628
5720,3,1628
5721,4,1628
5722,2,1628
5723,6,1629
5724,4,1629
5725,5,1629
5726,7,1629
5727,2,1629
5728,2,1630
5729,9,1630
5730,3,1630
5731,7,1630
5732,4,1630
5733,4,1631
5734,1,1631
5735,6,1631
5736,8,1632
5737,6,1632
5738,9,1632
5739,5,1633
5740,1,1633
5741,7,1633
5742,7,1634
5743,5,1634
5744,1,1634
5745,6,1635
5746,7,1635
5747,1,1635
5748,9,1636
5749,7,1636
5750,4,1636
5751,8,1636
5752,1,1637
5753,10,1637
5754,6,1637
5755,7,1637
5756,3,1638
5757,9,1638
5758,6,1639
5759,1,1639
5760,4,1639
5761,10,1639
5762,10,1640
5763,1,1640
5764,9,1640
5765,4,1640
5766,6,1641
5767,4,1641
5768,2,1641
5769,5,1641
5770,6,1642
5771,1,1642
5772,10,1643
5773,8,1643
5774,3,1643
5775,9,1643
5776,3,1644
5777,1,1644
5778,10,1644
5779,5,1644
5780,7,1644
5781,3,1645
5782,5,1645
5783,9,1645
5784,7,1645
5785,1,1645
5786,9,1646
5787,2,1646
5788,7,1646
5789,4,1646
5790,8,1647
5791,4,1647
5792,6,1647
5793,10,1647
5794,3,1648
5795,9,1648
5796,1,1648
5797,8,1649
5798,3,1649
5799,10,1649
5800,4,1649
5801,6,1649
5802,7,1650
5803,4,1650
5804,6,1651
5805,5,1651
5806,3,1652
5807,8,1652
5808,2,1653
5809,4,1653
5810,7,1653
5811,9,1653
5812,5,1653
5813,4,1654
5814,6,1654
5815,5,1655
5816,10,1655
5817,1,1655
5818,9,1656
5819,4,1656
5820,5,1656
5821,2,1656
5822,9,1657
5823,5,1657
5824,8,1657
5825,7,1657
5826,2,1657
5827,6,1658
5828,1,1658
5829,4,1658
5830,2,1658
5831,8,1658
5832,6,1659
5833,4,1659
5834,2,1659
5835,6,1660
5836,2,1660
5837,4,1660
5838,7,1661
5839,1,1661
5840,8,1661
5841,5,1661
5842,4,1661
5843,10,1662
5844,9,1662
5845,7,1662
5846,4,1662
5847,5,1663
5848,3,1663
5849,10,1664
5850,7,1664
5851,9,1664
5852,9,1665
5853,2,1665
5854,2,1666
5855,5,1666
5856,5,1667
5857,4,1667
5858,6,1667
5859,1,1667
5860,4,1668
5861,7,1668
5862,1,1668
5863,2,1668
5864,3,1668
5865,8,1669
5866,1,1669
5867,7,1669
5868,10,1669
5869,4,1669
5870,2,1670
5871,1,1670
5872,5,1670
5873,8,1670
5874,9,1670
5875,4,1671
5876,8,1671
5877,3,1671
5878,1,1671
5879,6,1671
5880,8,1672
5881,10,1672
5882,5,1672
5883,2,1672
5884,4,1673
5885,2,1673
5886,7,1673
5887,6,1673
5888,8,1673
5889,4,1674
5890,6,1674
5891,2,1675
5892,5,1675
5893,3,1675
5894,9,1675
5895,8,1675
5896,6,1676
5897,10,1676
5898,1,1677
5899,7,1677
5900,9,1678
5901,8,1678
5902,5,1679
5903,3,1679
5904,8,1679
5905,2,1680
5906,7,1680
5907,3,1681
5908,9,1681
5909,10,1682
5910,5,1682
5911,8,1682
5912,4,1682
5913,6,1683
5914,3,1683
5915,1,1683
5916,4,1683
5917,10,1684
5918,4,1684
5919,8,1685
5920,4,1685
5921,9,1685
5922,10,1686
5923,5,1686
5924,2,1686
5925,6,1686
5926,1,1687
5927,2,1687
5928,9,1688
5929,8,1688
5930,5,1688
5931,6,1688
5932,4,1688
5933,7,1689
5934,1,1689
5935,8,1689
5936,10,1689
5937,8,1690
5938,6,1690
5939,2,1690
5940,10,1691
5941,9,1691
5942,5,1691
5943,4,1691
5944,5,1692
5945,1,1692
5946,3,1692
5947,2,1693
5948,6,1693
5949,1,1693
5950,9,1693
5951,6,1694
5952,9,1694
5953,1,1694
5954,1,1695
5955,2,1695
5956,1,1696
5957,5,1696
5958,6,1697
5959,8,1697
5960,3,1697
5961,1,1697
5962,7,1698
5963,4,1698
5964,3,1698
5965,6,1698
5966,8,1699
5967,4,1699
5968,10,1699
5969,1,1700
5970,5,1700
5971,4,1700
5972,3,1701
5973,6,1701
5974,2,1701
5975,1,1702
5976,9,1702
5977,7,1702
5978,1,1703
5979,2,1703
5980,4,1703
5981,9,1703
5982,3,1703
5983,4,1704
5984,5,1704
5985,6,1704
5986,7,1704
5987,9,1704
5988,3,1705
5989,5,1705
5990,7,1705
5991,1,1705
5992,9,1706
5993,7,1706
5994,5,1706
5995,3,1706
5996,2,1706
5997,4,1707
5998,5,1707
5999,7,1707
6000,9,1707
6001,3,1708
6002,7,1708
6003,4,1708
6004,1,1708
6005,6,1709
6006,10,1709
6007,3,1709
6008,4,1710
6009,9,1710
6010,5,1711
6011,4,1711
6012,10,1711
6013,6,1711
6014,5,1712
6015,3,1712
6016,8,1713
6017,9,1713
6018,4,1713
6019,5,1713
6020,7,1714
6021,4,1714
6022,8,1714
6023,4,1715
6024,2,1715
6025,5,1715
6026,10,1716
6027,8,1716
6028,9,1717
6029,10,1717
6030,4,1717
6031,3,1717
6032,8,1718
6033,10,1718
6034,3,1719
6035,7,1719
6036,10,1719
6037,10,1720
6038,9,1720
6039,2,1720
6040,1,1721
6041,8,1721
6042,7,1722
6043,9,1722
6044,5,1722
6045,1,1722
6046,7,1723
6047,1,1723
6048,5,1723
6049,2,1724
6050,10,1724
6051,4,1725
6052,10,1725
6053,3,1725
6054,8,1725
6055,1,1726
6056,5,1726
6057,9,1727
6058,6,1727
6059,4,1727
6060,3,1727
6061,1,1728
6062,6,1728
6063,7,1728
6064,3,1728
6065,4,1728
6066,6,1729
6067,2,1729
6068,8,1729
6069,2,1730
6070,8,1730
6071,6,1731
6072,4,1731
6073,4,1732
6074,3,1732
6075,5,1732
6076,10,1732
6077,2,1732
6078,6,1733
6079,7,1733
6080,9,1733
6081,1,1733
6082,4,1733
6083,10,1734
6084,5,1734
6085,1,1735
6086,7,1735
6087,4,1736
6088,3,1736
6089,10,1737
6090,9,1737
6091,8,1738
6092,6,1738
6093,4,1738
6094,1,1738
6095,5,1738
6096,3,1739
6097,6,1739
6098,1,1739
6099,9,1740
6100,3,1740
6101,4,1740
6102,2,1740
6103,3,1741
6104,8,1741
6105,9,1741
6106,1,1741
6107,8,1742
6108,1,1742
6109,7,1743
6110,1,1743
6111,5,1743
6112,5,1744
6113,8,1744
6114,3,1744
6115,9,1744
6116,6,1744
6117,2,1745
6118,3,1745
6119,7,1745
6120,5,1745
6121,6,1745
6122,2,1746
6123,8,1746
6124,10,1747
6125,1,1747
6126,3,1747
6127,5,1747
6128,6,1748
6129,9,1748
6130,5,1748
6131,4,1749
6132,3,1749
6133,2,1749
6134,10,1749
6135,1,1749
6136,2,1750
6137,6,1750
6138,4,1751
6139,5,1751
6140,8,1751
6141,6,1751
6142,10,1751
6143,7,1752
6144,10,1752
6145,2,1752
6146,5,1752
6147,3,1752
6148,3,1753
6149,6,1753
6150,1,1753
6151,5,1753
6152,9,1753
6153,5,1754
6154,7,1754
6155,9,1754
6156,2,1754
6157,4,1755
6158,1,1755
6159,6,1755
6160,3,1756
6161,8,1756
6162,10,1756
6163,6,1756
6164,9,1756
6165,1,1757
6166,6,1757
6167,7,1757
6168,5,1757
6169,9,1757
6170,4,1758
6171,7,1758
6172,1,1758
6173,10,1758
6174,4,1759
6175,10,1759
6176,3,1759
6177,1,1760
6178,3,1760
6179,5,1761
6180,3,1761
6181,9,1761
6182,10,1761
6183,2,1761
6184,2,1762
6185,4,1762
6186,5,1763
6187,4,1763
6188,2,1763
6189,8,1763
6190,6,1763
6191,7,1764
6192,10,1764
6193,2,1764
6194,8,1764
6195,3,1764
6196,2,1765
6197,10,1765
6198,6,1765
6199,2,1766
6200,5,1766
6201,6,1766
6202,10,1766
6203,10,1767
6204,9,1767
6205,2,1767
6206,6,1767
6207,2,1768
6208,6,1768
6209,8,1768
6210,5,1769
6211,10,1769
6212,9,1770
6213,3,1770
6214,1,1770
6215,2,1771
6216,8,1771
6217,7,1771
6218,6,1771
6219,5,1771
6220,9,1772
6221,2,1772
6222,8,1772
6223,5,1772
6224,4,1772
6225,9,1773
6226,4,1773
6227,3,1773
6228,1,1774
6229,9,1774
6230,7,1774
6231,6,1774
6232,3,1774
6233,4,1775
6234,1,1775
6235,8,1775
6236,10,1775
6237,7,1776
6238,4,1776
6239,8,1776
6240,5,1776
6241,9,1776
6242,6,1777
6243,3,1777
6244,8,1777
6245,5,1777
6246,9,1778
6247,6,1778
6248,1,1778
6249,8,1779
6250,3,1779
6251,4,1779
6252,10,1779
6253,6,1780
6254,7,1780
6255,10,1780
6256,2,1781
6257,9,1781
6258,8,1781
6259,5,1782
6260,3,1782
6261,10,1782
6262,6,1783
6263,7,1783
6264,9,1783
6265,6,1784
6266,2,1784
6267,7,1784
6268,1,1784
6269,5,1784
6270,3,1785
6271,7,1785
6272,10,1785
6273,2,1785
6274,1,1785
6275,8,1786
6276,3,1786
6277,9,1787
6278,3,1787
6279,4,1788
6280,1,1788
6281,9,1788
6282,2,1788
6283,5,1788
6284,8,1789
6285,6,1789
6286,6,1790
6287,2,1790
6288,4,1790
6289,10,1791
6290,4,1791
6291,6,1791
6292,1,1791
6293,3,1791
6294,2,1792
6295,7,1792
6296,7,1793
6297,1,1793
6298,10,1793
6299,2,1793
6300,9,1793
6301,2,1794
6302,6,1794
6303,3,1794
6304,9,1795
6305,2,1795
6306,5,1796
6307,4,1796
6308,8,1796
6309,7,1796
6310,10,1797
6311,8,1797
6312,9,1797
6313,9,1798
6314,10,1798
6315,10,1799
6316,3,1799
6317,10,1800
6318,8,1800
6319,4,1800
6320,7,1800
6321,9,1800
6322,8,1801
6323,9,1801
6324,4,1802
6325,3,1802
6326,7,1802
6327,2,1802
6328,2,1803
6329,8,1803
6330,1,1804
6331,5,1804
6332,9,1804
6333,4,1804
6334,8,1805
6335,7,1805
6336,10,1806
6337,8,1806
6338,9,1806
6339,1,1807
6340,7,1807
6341,2,1807
6342,10,1807
6343,9,1807
6344,6,1808
6345,8,1808
6346,5,1808
6347,5,1809
6348,1,1809
6349,4,1809
6350,4,1810
6351,1,1810
6352,10,1810
6353,9,1810
6354,2,1811
6355,5,1811
6356,2,1812
6357,7,1812
6358,1,1813
6359,8,1813
6360,9,1813
6361,3,1813
6362,6,1814
6363,2,1814
6364,5,1814
6365,8,1814
6366,4,1814
6367,6,1815
6368,5,1815
6369,7,1815
6370,5,1816
6371,10,1816
6372,9,1816
6373,4,1817
6374,7,1817
6375,6,1818
6376,1,1818
6377,8,1818
6378,3,1819
6379,1,1819
6380,4,1819
6381,8,1819
6382,7,1819
6383,4,1820
6384,9,1820
6385,2,1820
6386,10,1820
6387,7,1821
6388,9,1821
6389,1,1821
6390,2,1821
6391,4,1821
6392,6,1822
6393,1,1822
6394,5,1822
6395,8,1822
6396,7,1823
6397,9,1823
6398,5,1823
6399,8,1823
6400,2,1823
6401,10,1824
6402,3,1824
6403,8,1825
6404,6,1825
6405,4,1825
6406,10,1825
6407,3,1825
6408,3,1826
6409,7,1826
6410,8,1826
6411,2,1826
6412,5,1827
6413,1,1827
6414,6,1827
6415,5,1828
6416,9,1828
6417,10,1828
6418,8,1829
6419,3,1829
6420,10,1829
6421,6,1829
6422,1,1829
6423,2,1830
6424,1,1830
6425,6,1830
6426,3,1830
6427,7,1830
6428,3,1831
6429,8,1831
6430,5,1831
6431,8,1832
6432,9,1832
6433,6,1833
6434,3,1833
6435,6,1834
6436,8,1834
6437,5,1835
6438,4,1835
6439,1,1836
6440,9,1836
6441,9,1837
6442,2,1837
6443,9,1838
6444,4,1838
6445,10,1838
6446,2,1839
6447,1,1839
6448,8,1839
6449,6,1839
6450,7,1839
6451,6,1840
6452,8,1840
6453,7,1840
6454,10,1840
6455,2,1840
6456,8,1841
6457,4,1841
6458,6,1841
6459,9,1841
6460,4,1842
6461,7,1842
6462,6,1842
6463,2,1843
6464,5,1843
6465,8,1844
6466,1,1844
6467,7,1845
6468,5,1845
6469,9,1845
6470,8,1845
6471,1,1846
6472,8,1846
6473,2,1846
6474,3,1847
6475,5,1847
6476,9,1847
6477,2,1847
6478,8,1848
6479,3,1848
6480,5,1849
6481,9,1849
6482,10,1849
6483,3,1849
6484,4,1849
6485,10,1850
6486,1,1850
6487,4,1851
6488,1,1851
6489,5,1851
6490,7,1851
6491,2,1852
6492,7,1852
6493,5,1852
6494,3,1852
6495,4,1853
6496,3,1853
6497,9,1853
6498,2,1853
6499,5,1853
6500,4,1854
6501,5,1854
6502,7,1855
6503,2,1855
6504,2,1856
6505,3,1856
6506,9,1856
6507,6,1856
6508,10,1857
6509,5,1857
6510,2,1857
6511,9,1857
6512,7,1858
6513,1,1858
6514,8,1858
6515,6,1858
6516,2,1859
6517,10,1859
6518,8,1859
6519,6,1860
6520,8,1860
6521,8,1861
6522,3,1861
6523,9,1861
6524,9,1862
6525,2,1862
6526,5,1862
6527,3,1862
6528,4,1863
6529,9,1863
6530,2,1863
6531,2,1864
6532,10,1864
6533,1,1864
6534,10,1865
6535,4,1865
6536,1,1865
6537,8,1865
6538,3,1865
6539,7,1866
6540,1,1866
6541,3,1867
6542,1,1867
6543,5,1867
6544,6,1867
6545,7,1867
6546,5,1868
6547,1,1868
6548,9,1868
6549,3,1868
6550,6,1869
6551,2,1869
6552,8,1869
6553,10,1869
6554,10,1870
6555,3,1870
6556,2,1870
6557,2,1871
6558,4,1871
6559,5,1871
6560,10,1871
6561,9,1872
6562,2,1872
6563,7,1872
6564,5,1872
6565,6,1872
6566,5,1873
6567,2,1873
6568,8,1874
6569,10,1874
6570,2,1874
6571,5,1874
6572,7,1874
6573,6,1875
6574,7,1875
6575,9,1875
6576,5,1875
6577,2,1876
6578,5,1876
6579,9,1876
6580,8,1876
6581,3,1877
6582,6,1877
6583,1,1877
6584,9,1877
6585,7,1878
6586,3,1878
6587,2,1878
6588,6,1879
6589,4,1879
6590,6,1880
6591,1,1880
6592,3,1880
6593,2,1880
6594,5,1880
6595,2,1881
6596,4,1881
6597,7,1881
6598,5,1882
6599,2,1882
6600,1,1883
6601,8,1883
6602,6,1884
6603,2,1884
6604,4,1884
6605,10,1884
6606,10,1885
6607,9,1885
6608,4,1885
6609,3,1885
6610,2,1885
6611,1,1886
6612,6,1886
6613,9,1886
6614,2,1886
6615,10,1886
6616,5,1887
6617,9,1887
6618,10,1887
6619,4,1887
6620,7,1887
6621,9,1888
6622,10,1888
6623,3,1888
6624,5,1888
6625,7,1888
6626,8,1889
6627,10,1889
6628,7,1889
6629,3,1889
6630,10,1890
6631,2,1890
6632,6,1890
6633,1,1890
6634,3,1890
6635,2,1891
6636,5,1891
6637,9,1892
6638,4,1892
6639,10,1893
6640,2,1893
6641,1,1893
6642,8,1894
6643,5,1894
6644,10,1894
6645,9,1895
6646,5,1895
6647,1,1895
6648,2,1895
6649,4,1895
6650,4,1896
6651,10,1896
6652,6,1896
6653,7,1896
6654,1,1896
6655,2,1897
6656,4,1897
6657,3,1897
6658,1,1897
6659,3,1898
6660,8,1898
6661,10,1898
6662,9,1899
6663,4,1899
6664,5,1899
6665,3,1899
6666,8,1899
6667,9,1900
6668,2,1900
6669,9,1901
6670,8,1901
6671,4,1901
6672,2,1901
6673,1,1901
6674,6,1902
6675,9,1902
6676,3,1902
6677,1,1902
6678,8,1902
6679,7,1903
6680,9,1903
6681,10,1903
6682,2,1904
6683,10,1904
6684,8,1904
6685,5,1905
6686,8,1905
6687,3,1906
6688,7,1906
6689,4,1907
6690,10,1907
6691,9,1907
6692,6,1907
6693,8,1908
6694,9,1908
6695,4,1908
6696,5,1908
6697,6,1909
6698,8,1909
6699,5,1909
6700,8,1910
6701,5,1910
6702,9,1910
6703,1,1910
6704,10,1911
6705,9,1911
6706,2,1912
6707,4,1912
6708,8,1912
6709,10,1912
6710,3,1912
6711,7,1913
6712,10,1913
6713,8,1913
6714,1,1913
6715,7,1914
6716,8,1914
6717,3,1914
6718,5,1914
6719,4,1914
6720,5,1915
6721,3,1915
6722,1,1915
6723,9,1915
6724,8,1915
6725,7,1916
6726,2,1916
6727,4,1916
6728,10,1917
6729,4,1917
6730,6,1917
6731,2,1917
6732,6,1918
6733,1,1918
6734,10,1918
6735,7,1918
6736,9,1919
6737,5,1919
6738,6,1919
6739,7,1920
6740,6,1920
6741,10,1920
6742,9,1920
6743,1,1921
6744,4,1921
6745,2,1921
6746,10,1921
6747,9,1921
6748,5,1922
6749,3,1922
6750,7,1922
6751,8,1922
6752,8,1923
6753,5,1923
6754,3,1923
6755,9,1923
